#EventID;Time;Latitude;Longitude;Depth-Km;Author;Catalog;Contributor;ContributorID;MagType;Magnitude;MagAuthor;EventLocationName
7073641;24-08-2016 01:36:32;42,7038;13,2382;4,2;BULLETIN-INGV;;;;Mw;6;--;Rieti
7073771;24-08-2016 01:40:46;42,7928;13,1968;3,5;SURVEY-INGV;;;;ML;3,8;--;Ascoli Piceno
7073781;24-08-2016 01:41:39;42,7807;13,1523;7,1;SURVEY-INGV;;;;ML;3,9;--;Perugia
7073901;24-08-2016 01:46:12;42,7613;13,1532;5,5;SURVEY-INGV;;;;ML;3,7;--;Perugia
7074061;24-08-2016 01:52:43;42,657;13,2327;10,8;SURVEY-INGV;;;;ML;3,1;--;Rieti
7074171;24-08-2016 01:56:01;42,6138;13,275;4,8;SURVEY-INGV;;;;ML;4,4;--;Rieti
7074291;24-08-2016 01:57:23;42,7173;13,229;10,8;SURVEY-INGV;;;;ML;3,4;--;Rieti
7074411;24-08-2016 02:01:08;42,7982;13,2553;8,5;SURVEY-INGV;;;;ML;3,9;--;Ascoli Piceno
7074621;24-08-2016 02:05:56;42,6072;13,2762;10,3;SURVEY-INGV;;;;ML;3,9;--;Rieti
7074701;24-08-2016 02:07:30;42,6577;13,3182;9,6;SURVEY-INGV;;;;ML;3,8;--;Rieti
7074841;24-08-2016 02:09:56;42,7417;13,1987;8,6;SURVEY-INGV;;;;ML;3,6;--;Rieti
7075001;24-08-2016 02:10:56;42,7577;13,1877;10,7;SURVEY-INGV;;;;ML;3,8;--;Rieti
7075081;24-08-2016 02:12:12;42,8107;13,1587;10,2;SURVEY-INGV;;;;ML;3,5;--;Perugia
7075191;24-08-2016 02:13:57;42,773;13,1677;10,7;SURVEY-INGV;;;;ML;3,7;--;Perugia
7075371;24-08-2016 02:19:44;42,635;13,2317;10,1;SURVEY-INGV;;;;ML;3,8;--;Rieti
7075961;24-08-2016 02:28:58;42,6263;13,2787;10,5;SURVEY-INGV;;;;ML;3,2;--;Rieti
7076031;24-08-2016 02:30:49;42,8052;13,1162;3,8;SURVEY-INGV;;;;ML;3,4;--;Perugia
7076121;24-08-2016 02:32:29;42,8118;13,1537;8,5;SURVEY-INGV;;;;Md;2,5;--;Perugia
7076161;24-08-2016 02:33:29;42,7935;13,1537;8,7;SURVEY-INGV;;;;Mw;5,3;--;Perugia
7076501;24-08-2016 02:44:54;42,6368;13,2447;10,5;SURVEY-INGV;;;;ML;2,8;--;Rieti
7076791;24-08-2016 02:48:52;42,7948;13,1598;6,8;SURVEY-INGV;;;;ML;3;--;Perugia
7076931;24-08-2016 02:51:26;42,7682;13,2217;6,2;SURVEY-INGV;;;;ML;3,7;--;Ascoli Piceno
7077041;24-08-2016 02:54:14;42,739;13,1767;6;SURVEY-INGV;;;;ML;3,1;--;Rieti
7077061;24-08-2016 02:54:14;42,7422;13,2033;9,5;SURVEY-INGV;;;;ML;3,1;--;Rieti
7077131;24-08-2016 02:55:40;42,6512;13,279;1,2;SURVEY-INGV;;;;ML;3,5;--;Rieti
7077321;24-08-2016 02:59:35;42,7985;13,1425;9;SURVEY-INGV;;;;ML;4,1;--;Perugia
7077441;24-08-2016 03:01:43;42,7652;13,2233;6,6;SURVEY-INGV;;;;ML;3,1;--;Ascoli Piceno
7077551;24-08-2016 03:05:17;42,7363;13,1535;9,7;SURVEY-INGV;;;;ML;2,6;--;Perugia
7077781;24-08-2016 03:08:11;42,6123;13,2713;15,4;SURVEY-INGV;;;;ML;4;--;Rieti
7077931;24-08-2016 03:09:15;42,6962;13,2322;9,6;SURVEY-INGV;;;;ML;3,7;--;Rieti
7078081;24-08-2016 03:11:48;42,6352;13,2488;10,1;SURVEY-INGV;;;;ML;3,4;--;Rieti
7078151;24-08-2016 03:13:10;42,6995;13,218;3,4;SURVEY-INGV;;;;ML;3,2;--;Rieti
7078261;24-08-2016 03:16:30;42,7255;13,1662;8,8;SURVEY-INGV;;;;ML;3,5;--;Rieti
7078371;24-08-2016 03:17:59;42,7617;13,1592;8,4;SURVEY-INGV;;;;ML;3,8;--;Perugia
7078391;24-08-2016 03:19:04;42,7862;13,21;5,7;SURVEY-INGV;;;;ML;3,7;--;Ascoli Piceno
7078601;24-08-2016 03:22:38;42,7693;13,19;6,3;SURVEY-INGV;;;;ML;3,1;--;Perugia
7078781;24-08-2016 03:26:14;42,75;13,1857;8,5;SURVEY-INGV;;;;ML;2,8;--;Rieti
7079041;24-08-2016 03:30:44;42,737;13,214;9,6;SURVEY-INGV;;;;ML;2,7;--;Rieti
7079131;24-08-2016 03:31:46;42,7533;13,1623;6,2;SURVEY-INGV;;;;ML;2,9;--;Perugia
7079501;24-08-2016 03:40:11;42,6168;13,2453;10,6;SURVEY-INGV;;;;Mw;4,1;--;Rieti
7079591;24-08-2016 03:42:50;42,7728;13,2088;5,8;SURVEY-INGV;;;;ML;2,8;--;Ascoli Piceno
7079941;24-08-2016 03:45:43;42,7317;13,155;3,6;SURVEY-INGV;;;;ML;2,8;--;Perugia
7080211;24-08-2016 03:49:29;42,7882;13,2043;6,8;SURVEY-INGV;;;;ML;2,8;--;Ascoli Piceno
7080341;24-08-2016 03:51:10;42,8133;13,1662;8,4;SURVEY-INGV;;;;ML;3;--;Perugia
7080471;24-08-2016 03:52:35;42,7113;13,2172;7,9;SURVEY-INGV;;;;ML;3,1;--;Rieti
7080511;24-08-2016 03:53:55;42,6647;13,2577;5,2;SURVEY-INGV;;;;ML;3;--;Rieti
7080611;24-08-2016 03:55:21;42,7968;13,1493;6,6;SURVEY-INGV;;;;ML;2,7;--;Perugia
7080911;24-08-2016 03:59:58;42,722;13,2188;9,9;SURVEY-INGV;;;;ML;3,5;--;Rieti
7080971;24-08-2016 04:00:51;42,738;13,2247;10,2;SURVEY-INGV;;;;ML;3,2;--;Rieti
7081101;24-08-2016 04:03:32;42,6645;13,2148;9,9;SURVEY-INGV;;;;ML;2,8;--;Rieti
7081241;24-08-2016 04:05:16;42,7322;13,1553;9,1;SURVEY-INGV;;;;ML;2,7;--;Perugia
7081331;24-08-2016 04:06:51;42,7692;13,1247;7,6;SURVEY-INGV;;;;Mw;4,4;--;Perugia
7081561;24-08-2016 04:12:10;42,7823;13,2088;6,6;SURVEY-INGV;;;;ML;2,9;--;Ascoli Piceno
7081651;24-08-2016 04:14:08;42,8343;13,1687;10,9;SURVEY-INGV;;;;ML;2,6;--;Macerata
7081701;24-08-2016 04:15:19;42,8183;13,1907;9,5;SURVEY-INGV;;;;ML;3,1;--;Perugia
7082181;24-08-2016 04:24:25;42,5687;13,255;10,3;SURVEY-INGV;;;;ML;2,9;--;L'Aquila
7082291;24-08-2016 04:25:59;42,6413;13,2408;9,4;SURVEY-INGV;;;;ML;3,6;--;Rieti
7082431;24-08-2016 04:27:42;42,8192;13,1657;9;SURVEY-INGV;;;;ML;3,1;--;Perugia
7082651;24-08-2016 04:30:54;42,6402;13,2177;9,3;SURVEY-INGV;;;;ML;3;--;Rieti
7082751;24-08-2016 04:33:10;42,6283;13,2397;10,1;SURVEY-INGV;;;;ML;3,5;--;Rieti
7083031;24-08-2016 04:38:10;42,6352;13,2247;9,9;SURVEY-INGV;;;;ML;3,5;--;Rieti
7083361;24-08-2016 04:44:39;42,7352;13,1847;9,7;SURVEY-INGV;;;;ML;3,7;--;Rieti
7083501;24-08-2016 04:47:26;42,7812;13,148;5,2;SURVEY-INGV;;;;ML;2,5;--;Perugia
7083591;24-08-2016 04:50:27;42,7712;13,1953;6,8;SURVEY-INGV;;;;ML;2,3;--;Ascoli Piceno
7083711;24-08-2016 04:52:45;42,7302;13,179;11,3;SURVEY-INGV;;;;ML;3;--;Rieti
7083821;24-08-2016 04:55:19;42,6008;13,2893;7;SURVEY-INGV;;;;ML;3;--;Rieti
7083931;24-08-2016 04:57:37;42,8388;13,0475;8,7;SURVEY-INGV;;;;ML;3,6;--;Perugia
7083991;24-08-2016 04:59:17;42,7207;13,231;9,5;SURVEY-INGV;;;;ML;2,9;--;Rieti
7084191;24-08-2016 05:02:25;42,4597;13,2865;9,8;SURVEY-INGV;;;;ML;3,6;--;L'Aquila
7084281;24-08-2016 05:04:42;42,7678;13,1677;5,8;SURVEY-INGV;;;;ML;2,5;--;Perugia
7084471;24-08-2016 05:08:26;42,8162;13,1998;8;SURVEY-INGV;;;;ML;2,4;--;Perugia
7085341;24-08-2016 05:24:00;42,7563;13,2222;6,4;SURVEY-INGV;;;;ML;3,2;--;Ascoli Piceno
7085571;24-08-2016 05:28:59;42,7278;13,1805;10,2;SURVEY-INGV;;;;ML;2,8;--;Rieti
7085671;24-08-2016 05:31:32;42,6735;13,2088;10,4;SURVEY-INGV;;;;ML;3,4;--;Rieti
7085981;24-08-2016 05:36:19;42,7968;13,1493;7,2;SURVEY-INGV;;;;ML;3,4;--;Perugia
7086101;24-08-2016 05:37:46;42,6012;13,2843;10,7;SURVEY-INGV;;;;ML;3;--;Rieti
7086541;24-08-2016 05:45:35;42,6493;13,2088;11,6;SURVEY-INGV;;;;ML;2,8;--;Rieti
7086821;24-08-2016 05:49:21;42,616;13,24;11,4;SURVEY-INGV;;;;ML;2,2;--;Rieti
7087111;24-08-2016 05:54:26;42,8293;13,1567;8,2;SURVEY-INGV;;;;ML;2,4;--;Perugia
7087351;24-08-2016 05:58:55;42,6233;13,2418;10,9;SURVEY-INGV;;;;ML;2,4;--;Rieti
7087501;24-08-2016 06:00:59;42,6115;13,304;10,9;SURVEY-INGV;;;;ML;2,8;--;Rieti
7087561;24-08-2016 06:01:51;42,7338;13,2093;9,8;SURVEY-INGV;;;;ML;2,4;--;Rieti
7087621;24-08-2016 06:03:06;42,7437;13,1727;8,2;SURVEY-INGV;;;;ML;2,2;--;Rieti
7088281;24-08-2016 06:04:37;42,8228;13,2347;8,8;SURVEY-INGV;;;;ML;2,4;--;Ascoli Piceno
7087751;24-08-2016 06:05:11;42,6643;13,2943;5,9;SURVEY-INGV;;;;ML;2,3;--;Rieti
7087861;24-08-2016 06:07:54;42,7533;13,2393;10,3;SURVEY-INGV;;;;ML;2,5;--;Ascoli Piceno
7087911;24-08-2016 06:09:08;42,7567;13,1502;6,2;SURVEY-INGV;;;;ML;2,5;--;Perugia
7088011;24-08-2016 06:11:35;42,6973;13,2052;12,1;SURVEY-INGV;;;;ML;3;--;Rieti
7088551;24-08-2016 06:19:43;42,7873;13,1135;3,5;SURVEY-INGV;;;;ML;2,6;--;Perugia
7088611;24-08-2016 06:21:36;42,8078;13,1978;9,3;SURVEY-INGV;;;;ML;2,7;--;Perugia
7088781;24-08-2016 06:25:13;42,8033;13,2178;9,8;SURVEY-INGV;;;;ML;2,2;--;Ascoli Piceno
7088871;24-08-2016 06:27:00;42,811;13,151;9,7;SURVEY-INGV;;;;ML;3,2;--;Perugia
7089091;24-08-2016 06:35:02;42,8038;13,1705;9,1;SURVEY-INGV;;;;ML;2,6;--;Perugia
7089151;24-08-2016 06:36:30;42,8008;13,1345;9;SURVEY-INGV;;;;ML;2,6;--;Perugia
7089241;24-08-2016 06:39:49;42,7715;13,2292;6,8;SURVEY-INGV;;;;ML;2,7;--;Ascoli Piceno
7089341;24-08-2016 06:44:02;42,7922;13,1553;9;SURVEY-INGV;;;;ML;2,2;--;Perugia
7089421;24-08-2016 06:45:09;42,7678;13,1312;4,3;SURVEY-INGV;;;;ML;2,6;--;Perugia
7089501;24-08-2016 06:46:48;42,8178;13,1497;10,1;SURVEY-INGV;;;;ML;2,2;--;Perugia
7089671;24-08-2016 06:51:31;42,7428;13,2402;5,3;SURVEY-INGV;;;;ML;2,3;--;Rieti
7089721;24-08-2016 06:52:37;42,77;13,2257;6,4;SURVEY-INGV;;;;ML;2,3;--;Ascoli Piceno
7089821;24-08-2016 06:54:54;42,7877;13,1442;10,1;SURVEY-INGV;;;;ML;3,5;--;Perugia
7090041;24-08-2016 06:59:37;42,809;13,1612;11;SURVEY-INGV;;;;ML;2,7;--;Perugia
7090151;24-08-2016 07:00:54;42,6873;13,2367;9,4;SURVEY-INGV;;;;ML;2,3;--;Rieti
7090241;24-08-2016 07:01:50;42,8348;13,1348;10,1;SURVEY-INGV;;;;ML;2,3;--;Perugia
7090531;24-08-2016 07:07:01;42,604;13,23;11,1;SURVEY-INGV;;;;ML;2,9;--;Rieti
7090691;24-08-2016 07:10:04;42,7783;13,173;9,7;SURVEY-INGV;;;;ML;3,6;--;Perugia
7090771;24-08-2016 07:10:55;42,7778;13,1682;7,8;SURVEY-INGV;;;;ML;3,3;--;Perugia
7091111;24-08-2016 07:18:35;42,7303;13,1792;8,5;SURVEY-INGV;;;;ML;2,4;--;Rieti
7091511;24-08-2016 07:25:03;42,7193;13,2352;4,3;SURVEY-INGV;;;;ML;3,1;--;Rieti
7091571;24-08-2016 07:26:57;42,7913;13,1445;10,5;SURVEY-INGV;;;;ML;2,4;--;Perugia
7091651;24-08-2016 07:28:25;42,7063;13,1642;11,1;SURVEY-INGV;;;;ML;2,8;--;Rieti
7091701;24-08-2016 07:28:55;42,8017;13,2083;9,1;SURVEY-INGV;;;;ML;2,5;--;Ascoli Piceno
7091761;24-08-2016 07:29:52;42,7282;13,2268;8;SURVEY-INGV;;;;ML;2,3;--;Rieti
7091991;24-08-2016 07:34:41;42,8168;13,1418;9,6;SURVEY-INGV;;;;ML;2,3;--;Perugia
7092161;24-08-2016 07:39:13;42,7187;13,2478;9,5;SURVEY-INGV;;;;ML;2,3;--;Rieti
7092451;24-08-2016 07:45:37;42,7118;13,2622;9,7;SURVEY-INGV;;;;ML;2,7;--;Rieti
7092601;24-08-2016 07:47:58;42,7382;13,2303;10,4;SURVEY-INGV;;;;ML;2,5;--;Rieti
7092631;24-08-2016 07:48:08;42,777;13,2043;9,9;SURVEY-INGV;;;;ML;3,1;--;Ascoli Piceno
7092701;24-08-2016 07:49:39;42,7757;13,2367;10,5;SURVEY-INGV;;;;ML;2,4;--;Ascoli Piceno
7092891;24-08-2016 07:52:17;42,6428;13,2893;2,5;SURVEY-INGV;;;;ML;3,2;--;Rieti
7092911;24-08-2016 07:53:01;42,806;13,1683;9,1;SURVEY-INGV;;;;ML;3,3;--;Perugia
7093051;24-08-2016 07:55:23;42,8127;13,1653;9,6;SURVEY-INGV;;;;ML;2,8;--;Perugia
7093201;24-08-2016 08:00:56;42,7293;13,2118;9;SURVEY-INGV;;;;ML;2,9;--;Rieti
7093291;24-08-2016 08:01:58;42,776;13,185;10,1;SURVEY-INGV;;;;ML;2,9;--;Perugia
7093381;24-08-2016 08:02:55;42,7923;13,2317;6,8;SURVEY-INGV;;;;ML;2,9;--;Ascoli Piceno
7094271;24-08-2016 08:19:27;42,7372;13,1623;10,7;SURVEY-INGV;;;;ML;2,3;--;Perugia
7094331;24-08-2016 08:19:53;42,6372;13,3038;7,3;SURVEY-INGV;;;;ML;2,5;--;Rieti
7094821;24-08-2016 08:30:38;42,7973;13,1928;9,6;SURVEY-INGV;;;;ML;2,7;--;Perugia
7095131;24-08-2016 08:37:08;42,7573;13,1898;10,4;SURVEY-INGV;;;;ML;2,3;--;Rieti
7095271;24-08-2016 08:38:10;42,703;13,2527;13,8;SURVEY-INGV;;;;ML;2,5;--;Rieti
7095371;24-08-2016 08:39:05;42,8133;13,1942;14,8;SURVEY-INGV;;;;ML;2,7;--;Perugia
7095851;24-08-2016 08:49:02;42,7573;13,1685;10,3;SURVEY-INGV;;;;ML;2,4;--;Perugia
7095961;24-08-2016 08:52:10;42,754;13,2168;3,7;SURVEY-INGV;;;;ML;2,1;--;Ascoli Piceno
7096131;24-08-2016 08:55:33;42,8265;13,2725;6,7;SURVEY-INGV;;;;ML;3,1;--;Ascoli Piceno
7096181;24-08-2016 08:56:38;42,7848;13,1368;10;SURVEY-INGV;;;;ML;2,8;--;Perugia
7096291;24-08-2016 08:58:51;42,7575;13,1775;10,4;SURVEY-INGV;;;;ML;2,7;--;Perugia
7096411;24-08-2016 09:00:31;42,821;13,1627;9,6;SURVEY-INGV;;;;ML;2,4;--;Perugia
7096531;24-08-2016 09:02:59;42,8187;13,195;10,3;SURVEY-INGV;;;;ML;3,2;--;Perugia
7096631;24-08-2016 09:04:38;42,8112;13,1953;10,2;SURVEY-INGV;;;;ML;2,9;--;Perugia
7096681;24-08-2016 09:05:10;42,6535;13,2667;11,8;SURVEY-INGV;;;;ML;2,6;--;Rieti
7096871;24-08-2016 09:09:46;42,7627;13,1783;10,5;SURVEY-INGV;;;;ML;2,2;--;Perugia
7097061;24-08-2016 09:13:30;42,8063;13,2003;9,1;SURVEY-INGV;;;;ML;2,1;--;Ascoli Piceno
7097171;24-08-2016 09:15:01;42,7735;13,1618;10,2;SURVEY-INGV;;;;ML;2,5;--;Perugia
7097501;24-08-2016 09:23:09;42,7623;13,1373;12,9;SURVEY-INGV;;;;ML;2,1;--;Perugia
7097651;24-08-2016 09:25:32;42,8118;13,1832;9,3;SURVEY-INGV;;;;ML;2,4;--;Perugia
7097811;24-08-2016 09:28:08;42,4708;13,2475;12,4;SURVEY-INGV;;;;ML;2,8;--;L'Aquila
7097951;24-08-2016 09:31:43;42,8123;13,1727;9,9;SURVEY-INGV;;;;ML;3,7;--;Perugia
7098001;24-08-2016 09:33:13;42,8173;13,1933;10,6;SURVEY-INGV;;;;ML;2,5;--;Perugia
7098191;24-08-2016 09:36:50;42,4798;13,2378;12,8;SURVEY-INGV;;;;ML;2;--;L'Aquila
7098361;24-08-2016 09:39:12;42,7282;13,2497;9,2;SURVEY-INGV;;;;ML;2,2;--;Rieti
7098471;24-08-2016 09:41:15;42,8212;13,1668;9,9;SURVEY-INGV;;;;ML;2,9;--;Perugia
7098631;24-08-2016 09:43:48;42,6618;13,2958;9;SURVEY-INGV;;;;ML;3,1;--;Rieti
7098761;24-08-2016 09:45:55;42,6097;13,2858;14,4;SURVEY-INGV;;;;ML;2,5;--;Rieti
7098911;24-08-2016 09:48:28;42,6102;13,2018;15,2;SURVEY-INGV;;;;ML;2,2;--;Rieti
7098981;24-08-2016 09:49:58;42,6372;13,2422;10,8;SURVEY-INGV;;;;ML;2,2;--;Rieti
7099141;24-08-2016 09:53:18;42,7807;13,1998;10,8;SURVEY-INGV;;;;ML;2,3;--;Ascoli Piceno
7099231;24-08-2016 09:56:06;42,8167;13,1812;5,7;SURVEY-INGV;;;;ML;2,2;--;Perugia
7099421;24-08-2016 10:00:41;42,7102;13,2357;4,2;SURVEY-INGV;;;;ML;2,4;--;Rieti
7099491;24-08-2016 10:01:28;42,7925;13,2128;9,7;SURVEY-INGV;;;;ML;2,3;--;Ascoli Piceno
7099821;24-08-2016 10:06:42;42,7437;13,1793;10,5;SURVEY-INGV;;;;ML;3,2;--;Rieti
7100041;24-08-2016 10:09:26;42,6535;13,3092;15,8;SURVEY-INGV;;;;ML;3,1;--;Rieti
7100151;24-08-2016 10:11:19;42,7883;13,18;7,1;SURVEY-INGV;;;;ML;2,2;--;Perugia
7100321;24-08-2016 10:15:11;42,716;13,219;9,6;SURVEY-INGV;;;;ML;3;--;Rieti
7100591;24-08-2016 10:19:15;42,7392;13,236;8;SURVEY-INGV;;;;ML;2,5;--;Rieti
7100821;24-08-2016 10:22:43;42,7562;13,1177;8,2;SURVEY-INGV;;;;ML;2,8;--;Perugia
7101171;24-08-2016 10:28:59;42,7567;13,119;6;SURVEY-INGV;;;;ML;2,7;--;Perugia
7101421;24-08-2016 10:32:43;42,603;13,2325;11;SURVEY-INGV;;;;ML;3;--;Rieti
7101561;24-08-2016 10:36:45;42,7198;13,2137;15,1;SURVEY-INGV;;;;ML;2,2;--;Rieti
7101721;24-08-2016 10:41:17;42,7523;13,1072;7,1;SURVEY-INGV;;;;ML;2,1;--;Perugia
7101811;24-08-2016 10:42:42;42,8175;13,1602;9,9;SURVEY-INGV;;;;ML;2,1;--;Perugia
7101861;24-08-2016 10:44:48;42,7423;13,2328;15,9;SURVEY-INGV;;;;ML;2,7;--;Rieti
7102181;24-08-2016 10:52:34;42,8225;13,2377;7,1;SURVEY-INGV;;;;ML;2,8;--;Ascoli Piceno
7102361;24-08-2016 10:57:17;42,6238;13,2363;11,1;SURVEY-INGV;;;;ML;2,3;--;Rieti
7102751;24-08-2016 11:05:43;42,6432;13,2282;2,4;SURVEY-INGV;;;;ML;2,8;--;Rieti
7102831;24-08-2016 11:06:48;42,8067;13,1563;10,4;SURVEY-INGV;;;;ML;2,3;--;Perugia
7103001;24-08-2016 11:09:52;42,8257;13,2152;9,3;SURVEY-INGV;;;;ML;2,1;--;Ascoli Piceno
7103151;24-08-2016 11:12:58;42,7135;13,1822;15,6;SURVEY-INGV;;;;ML;2;--;Rieti
7103531;24-08-2016 11:20:32;42,7632;13,2063;16,6;SURVEY-INGV;;;;ML;2;--;Ascoli Piceno
7103731;24-08-2016 11:23:58;42,7652;13,1663;10,2;SURVEY-INGV;;;;ML;2,7;--;Perugia
7103751;24-08-2016 11:24:51;42,6443;13,2522;11,8;SURVEY-INGV;;;;ML;2,3;--;Rieti
7103941;24-08-2016 11:28:53;42,7477;13,2557;10,9;SURVEY-INGV;;;;ML;2,5;--;Ascoli Piceno
7104061;24-08-2016 11:31:53;42,7458;13,1927;10,9;SURVEY-INGV;;;;ML;3,1;--;Rieti
7104161;24-08-2016 11:34:21;42,7387;13,1668;11;SURVEY-INGV;;;;ML;2,3;--;Rieti
7104251;24-08-2016 11:36:27;42,8203;13,1613;9,8;SURVEY-INGV;;;;ML;2,7;--;Perugia
7104381;24-08-2016 11:37:40;42,8063;13,2233;9,1;SURVEY-INGV;;;;ML;2,7;--;Ascoli Piceno
7104521;24-08-2016 11:40:16;42,7358;13,1957;10,4;SURVEY-INGV;;;;ML;2,9;--;Rieti
7105011;24-08-2016 11:50:30;42,8188;13,1463;8,4;SURVEY-INGV;;;;Mw;4,5;--;Perugia
7105421;24-08-2016 12:00:00;42,8313;13,1403;9;SURVEY-INGV;;;;ML;3,5;--;Perugia
7105521;24-08-2016 12:01:48;42,8243;13,1705;8,8;SURVEY-INGV;;;;ML;3;--;Perugia
7105741;24-08-2016 12:06:09;42,8327;13,1438;10;SURVEY-INGV;;;;ML;3,6;--;Perugia
7106221;24-08-2016 12:13:27;42,8282;13,1538;9,7;SURVEY-INGV;;;;ML;2,9;--;Perugia
7106501;24-08-2016 12:18:27;42,8207;13,1248;7,8;SURVEY-INGV;;;;ML;3,4;--;Perugia
7106801;24-08-2016 12:22:53;42,8053;13,2087;9,1;SURVEY-INGV;;;;ML;2,4;--;Ascoli Piceno
7108021;24-08-2016 12:42:10;42,8352;13,2543;7;SURVEY-INGV;;;;ML;2,7;--;Ascoli Piceno
7108111;24-08-2016 12:43:42;42,8363;13,2518;8,6;SURVEY-INGV;;;;ML;2,3;--;Ascoli Piceno
7109221;24-08-2016 13:00:27;42,8213;13,1547;9,7;SURVEY-INGV;;;;ML;2,8;--;Perugia
7109491;24-08-2016 13:05:11;42,748;13,2242;8,8;SURVEY-INGV;;;;ML;2,3;--;Rieti
7109801;24-08-2016 13:12:09;42,8047;13,2592;7,8;SURVEY-INGV;;;;ML;2,9;--;Ascoli Piceno
7110281;24-08-2016 13:20:04;42,8192;13,2235;7,8;SURVEY-INGV;;;;ML;2,8;--;Ascoli Piceno
7110511;24-08-2016 13:23:51;42,8095;13,243;7,3;SURVEY-INGV;;;;ML;2,6;--;Ascoli Piceno
7110601;24-08-2016 13:25:33;42,835;13,1613;9,8;SURVEY-INGV;;;;ML;2,3;--;Macerata
7110971;24-08-2016 13:31:53;42,7867;13,2115;6,8;SURVEY-INGV;;;;ML;2,3;--;Ascoli Piceno
7111051;24-08-2016 13:33:14;42,6888;13,3113;5,5;SURVEY-INGV;;;;ML;3,1;--;Rieti
7111251;24-08-2016 13:38:28;42,7858;13,1497;9,7;SURVEY-INGV;;;;ML;2,2;--;Perugia
7111851;24-08-2016 13:49:41;42,6115;13,3178;10,1;SURVEY-INGV;;;;ML;2,6;--;Rieti
7112061;24-08-2016 13:55:02;42,6073;13,2627;11,1;SURVEY-INGV;;;;ML;2,5;--;Rieti
7112101;24-08-2016 13:55:41;42,7845;13,1757;7,3;SURVEY-INGV;;;;ML;2,7;--;Perugia
7112131;24-08-2016 13:57:09;42,7723;13,1872;9,5;SURVEY-INGV;;;;ML;2,5;--;Perugia
7112201;24-08-2016 13:59:29;42,6603;13,2013;10,4;SURVEY-INGV;;;;ML;2,3;--;Rieti
7112411;24-08-2016 14:02:21;42,7992;13,253;8,3;SURVEY-INGV;;;;ML;3,9;--;Ascoli Piceno
