#EventID;Time;Latitude;Longitude;Depth-Km;Author;Catalog;Contributor;ContributorID;MagType;Magnitude;MagAuthor;EventLocationName
7112451;24-08-2016 14:03:30;42,801;13,179;10;SURVEY-INGV;;;;ML;3,2;--;Perugia
7113601;24-08-2016 14:26:00;42,7998;13,1488;9,8;SURVEY-INGV;;;;ML;2,5;--;Perugia
7113821;24-08-2016 14:28:46;42,8093;13,1982;9,6;SURVEY-INGV;;;;ML;2,7;--;Perugia
7114221;24-08-2016 14:39:45;42,8048;13,2123;9,1;SURVEY-INGV;;;;ML;2,6;--;Ascoli Piceno
7114451;24-08-2016 14:45:10;42,7288;13,1973;8,5;SURVEY-INGV;;;;ML;3,2;--;Rieti
7114671;24-08-2016 14:52:11;42,793;13,175;8,8;SURVEY-INGV;;;;ML;2,1;--;Perugia
7115101;24-08-2016 15:02:21;42,6313;13,3142;9,8;SURVEY-INGV;;;;ML;2,7;--;Rieti
7115421;24-08-2016 15:08:23;42,6887;13,2167;11;SURVEY-INGV;;;;ML;2,3;--;Rieti
7115441;24-08-2016 15:09:07;42,8067;13,1937;8,3;SURVEY-INGV;;;;ML;2,2;--;Perugia
7115831;24-08-2016 15:20:26;42,6477;13,2182;12;SURVEY-INGV;;;;ML;2,1;--;Rieti
7116751;24-08-2016 15:39:28;42,7973;13,2405;8,9;SURVEY-INGV;;;;ML;3,1;--;Ascoli Piceno
7118871;24-08-2016 16:34:47;42,7352;13,2375;9,4;SURVEY-INGV;;;;ML;3,1;--;Rieti
7118991;24-08-2016 16:37:11;42,765;13,1537;9,1;SURVEY-INGV;;;;ML;2,5;--;Perugia
7119141;24-08-2016 16:39:53;42,7247;13,2032;8,6;SURVEY-INGV;;;;ML;2,7;--;Rieti
7119721;24-08-2016 16:54:30;42,6207;13,2848;7,1;SURVEY-INGV;;;;ML;2,6;--;Rieti
7119851;24-08-2016 16:57:22;42,665;13,3062;7,3;SURVEY-INGV;;;;ML;2,6;--;Rieti
7120271;24-08-2016 17:04:00;42,6152;13,32;5,9;SURVEY-INGV;;;;ML;2;--;Rieti
7120911;24-08-2016 17:16:43;42,6208;13,2512;11,4;SURVEY-INGV;;;;ML;2,5;--;Rieti
7121541;24-08-2016 17:27:01;42,8183;13,228;9,1;SURVEY-INGV;;;;ML;2,2;--;Ascoli Piceno
7121711;24-08-2016 17:29:53;42,6055;13,2763;10,4;SURVEY-INGV;;;;ML;2,9;--;Rieti
7122171;24-08-2016 17:37:08;42,803;13,1897;6,1;SURVEY-INGV;;;;ML;2,7;--;Perugia
7122211;24-08-2016 17:38:00;42,8012;13,2493;7,5;SURVEY-INGV;;;;ML;3;--;Ascoli Piceno
7122651;24-08-2016 17:46:09;42,6628;13,2222;10;SURVEY-INGV;;;;Mw;4,2;--;Rieti
7122781;24-08-2016 17:49:57;42,7593;13,2487;7,8;SURVEY-INGV;;;;ML;2,5;--;Ascoli Piceno
7122861;24-08-2016 17:50:55;42,7388;13,1952;9,9;SURVEY-INGV;;;;ML;2,4;--;Rieti
7123031;24-08-2016 17:54:34;42,6182;13,2412;11,2;SURVEY-INGV;;;;ML;2,7;--;Rieti
7123081;24-08-2016 17:55:23;42,8043;13,2458;8,7;SURVEY-INGV;;;;ML;2,9;--;Ascoli Piceno
7123141;24-08-2016 17:56:16;42,7968;13,2312;9,3;SURVEY-INGV;;;;ML;2,9;--;Ascoli Piceno
7123811;24-08-2016 18:06:45;42,816;13,1483;10,5;SURVEY-INGV;;;;ML;2,2;--;Perugia
7123861;24-08-2016 18:08:04;42,845;13,1123;8,4;SURVEY-INGV;;;;ML;2,7;--;Perugia
7124161;24-08-2016 18:12:20;42,6875;13,1873;9,5;SURVEY-INGV;;;;ML;2,1;--;Rieti
7124501;24-08-2016 18:18:52;42,7437;13,2648;9,6;SURVEY-INGV;;;;ML;2,1;--;Ascoli Piceno
7125371;24-08-2016 18:36:07;42,6887;13,166;10,2;SURVEY-INGV;;;;ML;3,1;--;Rieti
7125541;24-08-2016 18:37:53;42,6517;13,2262;10,5;SURVEY-INGV;;;;ML;2,7;--;Rieti
7125641;24-08-2016 18:39:31;42,7035;13,1647;10,3;SURVEY-INGV;;;;ML;2,1;--;Rieti
7125861;24-08-2016 18:42:30;42,7757;13,1663;10;SURVEY-INGV;;;;ML;3,1;--;Perugia
7125931;24-08-2016 18:43:51;42,7712;13,1808;9,5;SURVEY-INGV;;;;ML;2,5;--;Perugia
7126481;24-08-2016 18:53:58;42,8002;13,2622;8,5;SURVEY-INGV;;;;ML;2,3;--;Ascoli Piceno
7126611;24-08-2016 18:58:42;42,7898;13,1903;8,9;SURVEY-INGV;;;;ML;2,8;--;Perugia
7126811;24-08-2016 19:00:50;42,7407;13,2562;9,9;SURVEY-INGV;;;;ML;2;--;Ascoli Piceno
7127341;24-08-2016 19:10:19;42,6502;13,2383;10,6;SURVEY-INGV;;;;ML;2,8;--;Rieti
7127991;24-08-2016 19:22:49;42,646;13,2422;12,2;SURVEY-INGV;;;;ML;2,5;--;Rieti
7128141;24-08-2016 19:26:03;42,8012;13,2107;8,8;SURVEY-INGV;;;;ML;2,8;--;Ascoli Piceno
7128361;24-08-2016 19:30:01;42,605;13,2357;12,4;SURVEY-INGV;;;;ML;2;--;Rieti
7128441;24-08-2016 19:31:01;42,6257;13,309;9;SURVEY-INGV;;;;ML;2;--;Rieti
7128471;24-08-2016 19:32:06;42,8255;13,1512;9,9;SURVEY-INGV;;;;ML;2;--;Perugia
7128931;24-08-2016 19:38:00;42,7897;13,2163;7,8;SURVEY-INGV;;;;ML;2,7;--;Ascoli Piceno
7129281;24-08-2016 19:44:00;42,7968;13,2402;6,3;SURVEY-INGV;;;;ML;2,3;--;Ascoli Piceno
7130081;24-08-2016 19:56:21;42,749;13,1752;10,3;SURVEY-INGV;;;;ML;2,4;--;Perugia
7130451;24-08-2016 20:02:58;42,6858;13,2227;10;SURVEY-INGV;;;;ML;2,3;--;Rieti
7130631;24-08-2016 20:06:12;42,7273;13,2193;10;SURVEY-INGV;;;;ML;2,1;--;Rieti
7130801;24-08-2016 20:08:36;42,6512;13,3003;7,8;SURVEY-INGV;;;;ML;2,4;--;Rieti
7131141;24-08-2016 20:14:30;42,7757;13,1608;8,2;SURVEY-INGV;;;;ML;2,7;--;Perugia
7131261;24-08-2016 20:16:29;42,785;13,2188;10,3;SURVEY-INGV;;;;ML;2,7;--;Ascoli Piceno
7131361;24-08-2016 20:17:40;42,6277;13,2982;7,9;SURVEY-INGV;;;;ML;2;--;Rieti
7131471;24-08-2016 20:19:47;42,8132;13,1895;8,2;SURVEY-INGV;;;;ML;2,1;--;Perugia
7131591;24-08-2016 20:21:36;42,7815;13,1542;8,3;SURVEY-INGV;;;;ML;3,6;--;Perugia
7131711;24-08-2016 20:23:45;42,7753;13,2518;7,6;SURVEY-INGV;;;;ML;2,5;--;Ascoli Piceno
7133411;24-08-2016 20:56:23;42,6537;13,2163;11,3;SURVEY-INGV;;;;ML;2,2;--;Rieti
7133971;24-08-2016 21:05:52;42,7778;13,1855;9,3;SURVEY-INGV;;;;ML;2,8;--;Perugia
7134321;24-08-2016 21:12:27;42,7542;13,1867;9,9;SURVEY-INGV;;;;ML;2,4;--;Rieti
7134401;24-08-2016 21:13:21;42,6163;13,2908;9,9;SURVEY-INGV;;;;ML;2,2;--;Rieti
7134461;24-08-2016 21:15:38;42,7888;13,1532;11,4;SURVEY-INGV;;;;ML;2,3;--;Perugia
7135221;24-08-2016 21:27:48;42,7587;13,1047;8,4;SURVEY-INGV;;;;ML;2,9;--;Perugia
7135351;24-08-2016 21:29:46;42,6485;13,2955;5,6;SURVEY-INGV;;;;ML;2,4;--;Rieti
7135651;24-08-2016 21:35:25;42,7577;13,0885;10,7;SURVEY-INGV;;;;ML;2;--;Perugia
7135901;24-08-2016 21:39:06;42,6725;13,1917;9,6;SURVEY-INGV;;;;ML;2;--;Rieti
7135931;24-08-2016 21:39:30;42,6053;13,2318;18;SURVEY-INGV;;;;ML;2,2;--;Rieti
7136201;24-08-2016 21:45:45;42,8038;13,1722;10,1;SURVEY-INGV;;;;ML;3,1;--;Perugia
7136751;24-08-2016 21:55:11;42,6597;13,2137;10,7;SURVEY-INGV;;;;ML;2,3;--;Rieti
7136991;24-08-2016 22:00:37;42,8057;13,1877;9,3;SURVEY-INGV;;;;ML;2,1;--;Perugia
7137071;24-08-2016 22:02:02;42,6415;13,3043;11,1;SURVEY-INGV;;;;ML;2,1;--;Rieti
7137121;24-08-2016 22:02:03;42,6643;13,2998;0,7;SURVEY-INGV;;;;ML;2,2;--;Rieti
7137581;24-08-2016 22:10:52;42,816;13,1622;9,5;SURVEY-INGV;;;;ML;2,3;--;Perugia
7137491;24-08-2016 22:10:52;42,8368;13,1493;8,6;SURVEY-INGV;;;;ML;2;--;Macerata
7138001;24-08-2016 22:15:47;42,6588;13,2812;10,7;SURVEY-INGV;;;;ML;2,1;--;Rieti
7138351;24-08-2016 22:20:24;42,7923;13,2028;9,6;SURVEY-INGV;;;;ML;2,5;--;Ascoli Piceno
7138421;24-08-2016 22:22:06;42,7935;13,1687;10,2;SURVEY-INGV;;;;ML;2,1;--;Perugia
7138501;24-08-2016 22:23:12;42,7422;13,178;10,8;SURVEY-INGV;;;;ML;2,2;--;Rieti
7139021;24-08-2016 22:35:34;42,7807;13,1297;10,6;SURVEY-INGV;;;;ML;2;--;Perugia
7140281;24-08-2016 22:56:10;42,7027;13,2243;10,7;SURVEY-INGV;;;;ML;2,2;--;Rieti
7140401;24-08-2016 22:57:20;42,7288;13,2393;10,8;SURVEY-INGV;;;;ML;2,7;--;Rieti
7140721;24-08-2016 23:03:03;42,7405;13,2337;8,9;SURVEY-INGV;;;;ML;2,3;--;Rieti
7140771;24-08-2016 23:03:51;42,813;13,1973;9,2;SURVEY-INGV;;;;ML;2;--;Perugia
7140821;24-08-2016 23:04:58;42,7533;13,2353;7,5;SURVEY-INGV;;;;ML;2,1;--;Ascoli Piceno
7140931;24-08-2016 23:06:17;42,7325;13,2442;10,4;SURVEY-INGV;;;;ML;2,4;--;Rieti
7141031;24-08-2016 23:07:57;42,8;13,2522;8,4;SURVEY-INGV;;;;ML;2;--;Ascoli Piceno
7141891;24-08-2016 23:22:06;42,6478;13,2127;11,2;SURVEY-INGV;;;;ML;3,8;--;Rieti
7141941;24-08-2016 23:24:56;42,7505;13,2323;9,4;SURVEY-INGV;;;;ML;3,4;--;Ascoli Piceno
7142051;24-08-2016 23:28:23;42,6017;13,231;15,9;SURVEY-INGV;;;;ML;2,5;--;Rieti
7142221;24-08-2016 23:30:05;42,6503;13,2212;10,4;SURVEY-INGV;;;;ML;2,5;--;Rieti
7142341;24-08-2016 23:32:11;42,6377;13,2242;10,1;SURVEY-INGV;;;;ML;2,8;--;Rieti
7142321;24-08-2016 23:32:11;42,6577;13,2478;4,9;SURVEY-INGV;;;;ML;2,9;--;Rieti
7142291;24-08-2016 23:32:10;42,6638;13,226;5,8;SURVEY-INGV;;;;ML;2,9;--;Rieti
7142651;24-08-2016 23:36:57;42,563;13,2658;13,5;SURVEY-INGV;;;;ML;2,2;--;L'Aquila
7143871;24-08-2016 23:59:37;42,8287;13,2512;7,9;SURVEY-INGV;;;;ML;2,7;--;Ascoli Piceno
7144141;25-08-2016 00:05:53;42,8458;13,2387;8,9;SURVEY-INGV;;;;ML;2;--;Ascoli Piceno
7144221;25-08-2016 00:07:25;42,6933;13,2727;10,6;SURVEY-INGV;;;;ML;2,1;--;Rieti
7144351;25-08-2016 00:09:51;42,7628;13,1497;10,7;SURVEY-INGV;;;;ML;2,1;--;Perugia
7144441;25-08-2016 00:11:21;42,4902;13,2318;10,4;SURVEY-INGV;;;;ML;2,3;--;L'Aquila
7144491;25-08-2016 00:12:35;42,6063;13,3035;11,1;SURVEY-INGV;;;;ML;2,9;--;Rieti
7144701;25-08-2016 00:16:15;42,7538;13,1092;7,6;SURVEY-INGV;;;;ML;2,5;--;Perugia
7144761;25-08-2016 00:17:03;42,6202;13,2968;7,8;SURVEY-INGV;;;;ML;2,6;--;Rieti
7144901;25-08-2016 00:19:15;42,7208;13,2077;10,4;SURVEY-INGV;;;;ML;2,1;--;Rieti
7144931;25-08-2016 00:19:38;42,8473;13,2627;9,7;SURVEY-INGV;;;;ML;2,4;--;Ascoli Piceno
7145761;25-08-2016 00:32:39;42,6413;13,2127;10,1;SURVEY-INGV;;;;ML;2,7;--;Rieti
7145881;25-08-2016 00:34:36;42,5353;13,2313;9,4;SURVEY-INGV;;;;ML;2,1;--;L'Aquila
7145901;25-08-2016 00:35:24;42,661;13,2563;8,3;SURVEY-INGV;;;;ML;2,4;--;Rieti
7146011;25-08-2016 00:37:20;42,6187;13,2667;10,6;SURVEY-INGV;;;;ML;2,1;--;Rieti
7146351;25-08-2016 00:42:45;42,7668;13,191;11,2;SURVEY-INGV;;;;ML;2,4;--;Perugia
7146431;25-08-2016 00:44:39;42,8077;13,2048;9,3;SURVEY-INGV;;;;ML;2;--;Ascoli Piceno
7146681;25-08-2016 00:48:28;42,9918;13,2743;29;SURVEY-INGV;;;;ML;2,3;--;Macerata
7146791;25-08-2016 00:50:14;42,7545;13,1942;9,6;SURVEY-INGV;;;;ML;2;--;Rieti
7147161;25-08-2016 00:55:58;42,5995;13,2158;15,9;SURVEY-INGV;;;;ML;2;--;Rieti
7147231;25-08-2016 00:57:52;42,7505;13,1995;9,6;SURVEY-INGV;;;;ML;2,5;--;Rieti
7147321;25-08-2016 00:58:45;42,8068;13,1557;9,1;SURVEY-INGV;;;;ML;2,2;--;Perugia
7147641;25-08-2016 01:05:31;42,6298;13,2463;15,2;SURVEY-INGV;;;;ML;2;--;Rieti
7148091;25-08-2016 01:14:06;42,7407;13,1847;9,9;SURVEY-INGV;;;;ML;2;--;Rieti
7148051;25-08-2016 01:14:06;42,7437;13,1828;10,3;SURVEY-INGV;;;;ML;2;--;Rieti
7148431;25-08-2016 01:21:25;42,8063;13,1493;8,8;SURVEY-INGV;;;;ML;2,7;--;Perugia
7148491;25-08-2016 01:21:25;42,8085;13,1547;9,6;SURVEY-INGV;;;;ML;2,7;--;Perugia
7148551;25-08-2016 01:23:10;42,7962;13,1515;8,6;SURVEY-INGV;;;;ML;2,2;--;Perugia
7148621;25-08-2016 01:23:10;42,8053;13,1393;9,4;SURVEY-INGV;;;;ML;2;--;Perugia
7148651;25-08-2016 01:23:41;42,7963;13,217;9;SURVEY-INGV;;;;ML;2,2;--;Ascoli Piceno
7148991;25-08-2016 01:28:47;42,7577;13,1872;9,7;SURVEY-INGV;;;;ML;2,3;--;Rieti
7149051;25-08-2016 01:29:40;42,7533;13,1917;9,3;SURVEY-INGV;;;;ML;2,1;--;Rieti
7149371;25-08-2016 01:35:49;42,7512;13,2057;9,9;SURVEY-INGV;;;;ML;2,1;--;Rieti
7149661;25-08-2016 01:41:30;42,6517;13,2992;7,1;SURVEY-INGV;;;;ML;2;--;Rieti
7149751;25-08-2016 01:42:25;42,7078;13,2368;9,3;SURVEY-INGV;;;;ML;2;--;Rieti
7150221;25-08-2016 01:51:58;42,962;13,1595;9,3;SURVEY-INGV;;;;ML;2,7;--;Macerata
7150261;25-08-2016 01:52:16;42,8392;13,2097;8,5;SURVEY-INGV;;;;ML;2,7;--;Macerata
7150751;25-08-2016 02:03:26;42,8068;13,195;9,9;SURVEY-INGV;;;;ML;2;--;Perugia
7150791;25-08-2016 02:03:56;42,7292;13,2053;9,1;SURVEY-INGV;;;;ML;2;--;Rieti
7150991;25-08-2016 02:07:13;42,82;13,2247;9,7;SURVEY-INGV;;;;ML;2,1;--;Ascoli Piceno
7151051;25-08-2016 02:08:02;42,6412;13,3382;4;SURVEY-INGV;;;;ML;2;--;Rieti
7151081;25-08-2016 02:09:53;42,6113;13,3078;10;SURVEY-INGV;;;;ML;2,1;--;Rieti
7152171;25-08-2016 02:29:13;42,7632;13,116;8,3;SURVEY-INGV;;;;ML;2,7;--;Perugia
7152411;25-08-2016 02:36:28;42,6422;13,3068;9,6;SURVEY-INGV;;;;ML;2,5;--;Rieti
7153581;25-08-2016 02:57:41;42,8007;13,1428;10,6;SURVEY-INGV;;;;ML;2,1;--;Perugia
7154291;25-08-2016 03:10:58;42,8312;13,1538;9,7;SURVEY-INGV;;;;ML;2,6;--;Perugia
7154571;25-08-2016 03:15:04;42,8112;13,154;9,3;SURVEY-INGV;;;;ML;2,4;--;Perugia
7154631;25-08-2016 03:17:17;42,7527;13,2082;9,5;SURVEY-INGV;;;;Mw;4,3;--;Rieti
7154781;25-08-2016 03:21:19;42,7545;13,1998;9,9;SURVEY-INGV;;;;ML;2,3;--;Rieti
7154851;25-08-2016 03:22:04;42,7628;13,2047;9,8;SURVEY-INGV;;;;ML;2,2;--;Ascoli Piceno
7155041;25-08-2016 03:26:53;42,8415;13,255;8,6;SURVEY-INGV;;;;ML;2,1;--;Ascoli Piceno
7155111;25-08-2016 03:28:30;42,7372;13,2188;10,2;SURVEY-INGV;;;;ML;2,2;--;Rieti
7155201;25-08-2016 03:30:32;42,8625;13,0177;10,6;SURVEY-INGV;;;;ML;2,6;--;Perugia
7155281;25-08-2016 03:31:12;42,7913;13,1517;9,4;SURVEY-INGV;;;;ML;2,2;--;Perugia
7155411;25-08-2016 03:34:20;42,7563;13,1747;10,5;SURVEY-INGV;;;;ML;2;--;Perugia
7155461;25-08-2016 03:34:53;42,7677;13,1682;10,4;SURVEY-INGV;;;;ML;2,2;--;Perugia
7155571;25-08-2016 03:37:08;42,7918;13,2328;9,2;SURVEY-INGV;;;;ML;2,3;--;Ascoli Piceno
7155601;25-08-2016 03:38:03;42,7648;13,1838;10,2;SURVEY-INGV;;;;ML;2,3;--;Perugia
7155721;25-08-2016 03:40:08;42,7568;13,1955;9,5;SURVEY-INGV;;;;ML;2,1;--;Rieti
7156231;25-08-2016 03:48:31;42,7105;13,2268;9;SURVEY-INGV;;;;ML;2,1;--;Rieti
7156271;25-08-2016 03:49:17;42,7357;13,1973;10,1;SURVEY-INGV;;;;ML;2,1;--;Rieti
7156301;25-08-2016 03:50:18;42,753;13,1983;8,9;SURVEY-INGV;;;;ML;2,1;--;Rieti
7156421;25-08-2016 03:51:33;42,8257;13,2453;9,3;SURVEY-INGV;;;;ML;2;--;Ascoli Piceno
7156641;25-08-2016 03:55:39;42,7525;13,1817;10,2;SURVEY-INGV;;;;ML;2,1;--;Rieti
7157001;25-08-2016 04:01:54;42,7608;13,2025;9,8;SURVEY-INGV;;;;ML;2;--;Ascoli Piceno
7157111;25-08-2016 04:03:02;42,7332;13,1993;9,7;SURVEY-INGV;;;;ML;2,3;--;Rieti
7157151;25-08-2016 04:03:30;42,5778;13,2388;10,6;SURVEY-INGV;;;;ML;2,2;--;L'Aquila
7157591;25-08-2016 04:12:12;42,6913;13,2343;10,2;SURVEY-INGV;;;;ML;3,3;--;Rieti
7157701;25-08-2016 04:13:27;42,6148;13,2938;6,8;SURVEY-INGV;;;;ML;2,9;--;Rieti
7157901;25-08-2016 04:16:32;42,6832;13,2578;10,9;SURVEY-INGV;;;;ML;2;--;Rieti
7158201;25-08-2016 04:22:03;42,7638;13,2268;10,3;SURVEY-INGV;;;;ML;2,2;--;Ascoli Piceno
7159231;25-08-2016 04:38:44;42,7412;13,2033;10,2;SURVEY-INGV;;;;ML;2;--;Rieti
7159331;25-08-2016 04:41:35;42,8452;13,221;8,6;SURVEY-INGV;;;;ML;2,4;--;Macerata
7159581;25-08-2016 04:46:21;42,7953;13,2033;9;SURVEY-INGV;;;;ML;2,6;--;Ascoli Piceno
7159631;25-08-2016 04:47:10;42,7603;13,2062;9,5;SURVEY-INGV;;;;ML;2,5;--;Ascoli Piceno
7159911;25-08-2016 04:51:40;42,6183;13,3343;13,3;SURVEY-INGV;;;;ML;3,9;--;Rieti
7159971;25-08-2016 04:53:22;42,812;13,2123;8,4;SURVEY-INGV;;;;ML;2,8;--;Ascoli Piceno
7160151;25-08-2016 04:56:58;42,7845;13,1753;6,3;SURVEY-INGV;;;;ML;2,9;--;Perugia
7160131;25-08-2016 04:56:57;42,7905;13,2153;7,9;SURVEY-INGV;;;;ML;2,9;--;Ascoli Piceno
7162471;25-08-2016 05:47:47;42,7892;13,2075;9,4;SURVEY-INGV;;;;ML;2,1;--;Ascoli Piceno
7162401;25-08-2016 05:47:47;42,7917;13,216;9,5;SURVEY-INGV;;;;ML;2,4;--;Ascoli Piceno
7162941;25-08-2016 05:56:15;42,6277;13,2372;10,9;SURVEY-INGV;;;;ML;2,3;--;Rieti
7163031;25-08-2016 05:58:16;42,6197;13,2258;10,4;SURVEY-INGV;;;;ML;2,2;--;Rieti
7164071;25-08-2016 06:19:20;42,8027;13,1437;10,3;SURVEY-INGV;;;;ML;2,1;--;Perugia
7164561;25-08-2016 06:32:24;42,6158;13,2768;11,5;SURVEY-INGV;;;;ML;2,6;--;Rieti
7164841;25-08-2016 06:38:17;42,7453;13,2217;9;SURVEY-INGV;;;;ML;2,1;--;Rieti
7165441;25-08-2016 06:51:48;42,6218;13,2183;9,9;SURVEY-INGV;;;;ML;2,7;--;Rieti
7165691;25-08-2016 06:55:24;42,7592;13,2278;9,9;SURVEY-INGV;;;;ML;2,3;--;Ascoli Piceno
7166001;25-08-2016 07:00:55;42,6188;13,3012;8,3;SURVEY-INGV;;;;ML;2,2;--;Rieti
7166131;25-08-2016 07:03:17;42,8742;13,2278;8,1;SURVEY-INGV;;;;ML;2,7;--;Macerata
7166321;25-08-2016 07:06:47;42,6213;13,2533;10,3;SURVEY-INGV;;;;ML;2,2;--;Rieti
7166381;25-08-2016 07:08:04;42,7488;13,2178;9,9;SURVEY-INGV;;;;ML;2,6;--;Rieti
7167061;25-08-2016 07:23:19;42,6227;13,3152;12,3;SURVEY-INGV;;;;ML;2,5;--;Rieti
7167311;25-08-2016 07:27:54;42,7557;13,196;10,7;SURVEY-INGV;;;;ML;2,5;--;Rieti
7167781;25-08-2016 07:39:17;42,782;13,2098;10,5;SURVEY-INGV;;;;ML;2,2;--;Ascoli Piceno
7168031;25-08-2016 07:46:00;42,6192;13,2292;11,4;SURVEY-INGV;;;;ML;2,3;--;Rieti
7169611;25-08-2016 08:21:32;42,6532;13,2873;6,7;SURVEY-INGV;;;;ML;2,7;--;Rieti
7169661;25-08-2016 08:21:52;42,8352;13,2547;8,4;SURVEY-INGV;;;;ML;2,8;--;Ascoli Piceno
7169751;25-08-2016 08:23:56;42,7388;13,2305;10,2;SURVEY-INGV;;;;ML;2,3;--;Rieti
7169981;25-08-2016 08:27:06;42,7393;13,2198;10,4;SURVEY-INGV;;;;ML;2,6;--;Rieti
7170391;25-08-2016 08:34:04;42,8068;13,226;7,4;SURVEY-INGV;;;;ML;2;--;Ascoli Piceno
7170461;25-08-2016 08:35:14;42,6192;13,2902;7,8;SURVEY-INGV;;;;ML;2;--;Rieti
7170561;25-08-2016 08:38:31;42,7458;13,2307;10,3;SURVEY-INGV;;;;ML;2,1;--;Rieti
7171491;25-08-2016 08:59:37;42,6137;13,3032;6,9;SURVEY-INGV;;;;ML;3,2;--;Rieti
7171571;25-08-2016 09:00:37;42,6612;13,2633;14,5;SURVEY-INGV;;;;ML;2,3;--;Rieti
7171831;25-08-2016 09:08:16;42,6938;13,3038;10,1;SURVEY-INGV;;;;ML;2;--;Rieti
7172851;25-08-2016 09:30:29;42,6125;13,2362;10,8;SURVEY-INGV;;;;ML;2,5;--;Rieti
7172911;25-08-2016 09:32:34;42,7757;13,108;6,7;SURVEY-INGV;;;;ML;2,2;--;Perugia
7173631;25-08-2016 09:45:44;42,7982;13,1757;9,8;SURVEY-INGV;;;;ML;2;--;Perugia
7174641;25-08-2016 10:07:59;42,6982;13,2355;10,6;SURVEY-INGV;;;;ML;2,1;--;Rieti
7175671;25-08-2016 10:26:53;42,6528;13,2943;7,8;SURVEY-INGV;;;;ML;2,3;--;Rieti
7176531;25-08-2016 10:41:43;42,7613;13,2593;8,5;SURVEY-INGV;;;;ML;2,3;--;Ascoli Piceno
7176751;25-08-2016 10:46:00;42,7405;13,1342;9,7;SURVEY-INGV;;;;ML;2,5;--;Perugia
7176851;25-08-2016 10:48:49;42,6657;13,2622;9,9;SURVEY-INGV;;;;ML;2,3;--;Rieti
7177031;25-08-2016 10:50:54;42,6117;13,2618;11,5;SURVEY-INGV;;;;ML;2,4;--;Rieti
7177201;25-08-2016 10:54:14;42,6072;13,3067;8,2;SURVEY-INGV;;;;ML;2,5;--;Rieti
7177261;25-08-2016 10:55:18;42,7575;13,2023;9,9;SURVEY-INGV;;;;ML;2,5;--;Ascoli Piceno
7177581;25-08-2016 11:01:30;42,6348;13,2092;13,7;SURVEY-INGV;;;;ML;2,2;--;Rieti
7177681;25-08-2016 11:03:34;42,6397;13,2217;10,9;SURVEY-INGV;;;;ML;2,1;--;Rieti
